City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
241,Dawson Creek,CA,55.7666,-120.2362,67.64,45,0,11.5,clear sky,2022-07-17 17:56:57
242,Sohag,EG,26.557,31.6948,93.49,16,4,10.63,clear sky,2022-07-17 17:56:57
243,Yermakovskoye,RU,53.2831,92.4003,60.49,92,100,4.38,overcast clouds,2022-07-17 17:56:58
244,Sibolga,ID,1.7427,98.7792,76.23,83,9,3.2,clear sky,2022-07-17 17:56:58
245,Elmvale,CA,44.5834,-79.8664,86.95,53,83,6.51,broken clouds,2022-07-17 17:56:58
246,Aleksandrov Gay,RU,50.147,48.5704,76.95,43,25,8.63,scattered clouds,2022-07-17 17:56:59
247,Maketu,NZ,-37.7667,176.45,43.05,99,91,3.36,overcast clouds,2022-07-17 17:56:59
248,Beringovskiy,RU,63.05,179.3167,51.71,66,60,32.1,broken clouds,2022-07-17 17:56:59
249,Lebu,CL,-37.6167,-73.65,51.31,84,98,12.88,overcast clouds,2022-07-17 17:55:40
250,Solnechnyy,RU,50.7214,136.6319,60.12,78,91,3.29,overcast clouds,2022-07-17 17:57:00
251,Baglung,NP,28.2719,83.5898,74.53,88,72,1.86,broken clouds,2022-07-17 17:57:00
252,Isangel,VU,-19.55,169.2667,74.19,86,84,15.08,broken clouds,2022-07-17 17:57:00
253,Hovd,MN,48.0056,91.6419,67.6,37,71,9.31,broken clouds,2022-07-17 17:57:01
254,Progreso,MX,21.2833,-89.6667,94.1,56,19,12.73,few clouds,2022-07-17 17:57:01
255,Jacareacanga,BR,-6.2222,-57.7528,99.82,26,37,4.56,scattered clouds,2022-07-17 17:57:01
256,Nueva Guinea,NI,11.6876,-84.4562,80.65,80,73,12.91,broken clouds,2022-07-17 17:57:02
257,Port Hardy,CA,50.6996,-127.4199,55.58,88,100,8.05,light intensity drizzle,2022-07-17 17:53:52
258,Jefferson City,US,38.5767,-92.1735,74.62,56,100,6.17,overcast clouds,2022-07-17 17:57:02
259,Nanortalik,GL,60.1432,-45.2371,43.68,82,51,12.3,broken clouds,2022-07-17 17:57:03
260,Ust-Kuyga,RU,70.0167,135.6,43.92,66,99,4.5,overcast clouds,2022-07-17 17:56:20
261,Estremoz,PT,38.8443,-7.5859,94.03,20,70,15.32,broken clouds,2022-07-17 17:57:03
262,Atherton,GB,53.5237,-2.4935,88.29,34,95,5.99,overcast clouds,2022-07-17 17:57:03
263,Seoul,KR,37.5683,126.9778,74.77,88,20,4.61,few clouds,2022-07-17 17:52:34
264,Fairbanks,US,64.8378,-147.7164,60.1,78,75,0.0,light rain,2022-07-17 17:54:27
265,Yellandu,IN,17.6,80.3333,75.56,94,100,4.38,overcast clouds,2022-07-17 17:52:07
266,Qaqortoq,GL,60.7167,-46.0333,46.92,76,10,10.65,clear sky,2022-07-17 17:57:04
267,Sistranda,NO,63.7256,8.834,55.36,86,72,21.52,broken clouds,2022-07-17 17:57:05
268,Tunoshna,RU,57.5459,40.1254,64.38,68,0,2.24,clear sky,2022-07-17 17:57:05
269,Pundaguitan,PH,6.3711,126.1689,81.99,75,99,8.14,moderate rain,2022-07-17 17:57:05
270,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,87,20,16.11,few clouds,2022-07-17 17:52:47
271,Lavrentiya,RU,65.5833,-171.0,46.65,94,100,9.51,overcast clouds,2022-07-17 17:57:06
272,Kyshtovka,RU,56.555,76.6271,53.83,85,8,7.47,clear sky,2022-07-17 17:57:06
273,Kodiak,US,57.79,-152.4072,56.14,69,49,6.22,scattered clouds,2022-07-17 17:57:06
274,Kortkeros,RU,61.8106,51.5806,66.2,65,27,2.66,scattered clouds,2022-07-17 17:57:07
275,Haines Junction,CA,60.7522,-137.5108,58.95,55,100,10.36,overcast clouds,2022-07-17 17:57:07
276,Rio Grande,BR,-32.035,-52.0986,57.31,61,3,13.22,clear sky,2022-07-17 17:53:19
277,Saint-Georges,GD,12.0564,-61.7485,85.68,74,40,24.16,scattered clouds,2022-07-17 17:56:51
278,Xuddur,SO,4.1213,43.8894,77.79,53,98,21.59,overcast clouds,2022-07-17 17:57:08
279,Baghdad,IQ,33.3406,44.4009,102.11,14,0,10.36,clear sky,2022-07-17 17:53:34
280,Lazaro Cardenas,MX,17.9583,-102.2,87.58,59,90,4.09,overcast clouds,2022-07-17 17:57:08
281,Bosaso,SO,11.2842,49.1816,94.17,39,0,12.39,clear sky,2022-07-17 17:57:09
282,Ribeira Grande,PT,38.5167,-28.7,77.4,73,20,18.41,few clouds,2022-07-17 17:57:09
283,Tual,ID,-5.6667,132.75,78.73,78,96,20.49,overcast clouds,2022-07-17 17:57:09
284,Gamba,GA,-2.65,10.0,71.64,81,27,8.88,scattered clouds,2022-07-17 17:57:10
285,Khoy,IR,38.5504,44.9535,83.75,25,0,3.31,clear sky,2022-07-17 17:57:10
286,Chirongui,YT,-12.9319,45.1483,71.53,71,10,5.66,light rain,2022-07-17 17:57:10
287,Aksarka,RU,66.5606,67.7975,61.14,57,31,2.71,scattered clouds,2022-07-17 17:57:11
288,Baykit,RU,61.67,96.37,51.66,96,71,3.27,broken clouds,2022-07-17 17:57:11
289,Hervey Bay,AU,-25.2986,152.8535,61.99,76,100,5.75,overcast clouds,2022-07-17 17:57:11
290,Gunjur,GM,13.2019,-16.7339,80.73,75,84,13.62,broken clouds,2022-07-17 17:57:12
291,Lompoc,US,34.6391,-120.4579,90.01,49,3,5.97,clear sky,2022-07-17 17:57:12
292,Saint-Ambroise,CA,48.5501,-71.3324,82.58,57,63,4.61,broken clouds,2022-07-17 17:57:13
293,Barstow,US,34.8986,-117.0228,102.16,15,49,6.69,scattered clouds,2022-07-17 17:55:02
294,Neiafu,TO,-18.65,-173.9833,74.08,88,75,9.22,broken clouds,2022-07-17 17:57:13
295,Almaznyy,RU,48.0448,40.045,75.04,34,60,9.69,broken clouds,2022-07-17 17:57:13
296,Riachao Do Jacuipe,BR,-11.8069,-39.3856,84.74,33,55,13.73,broken clouds,2022-07-17 17:57:14
297,Kesova Gora,RU,57.5836,37.2922,57.49,74,99,3.2,overcast clouds,2022-07-17 17:57:14
298,Markova,UA,48.6758,24.4138,56.71,62,87,4.97,overcast clouds,2022-07-17 17:57:14
299,Port Augusta,AU,-32.5,137.7667,46.83,86,47,5.14,scattered clouds,2022-07-17 17:57:15
300,Sao Borja,BR,-28.6606,-56.0044,54.95,63,0,2.1,clear sky,2022-07-17 17:57:15
301,Itarema,BR,-2.9248,-39.9167,85.33,63,46,17.74,scattered clouds,2022-07-17 17:57:15
302,Dubrovnik,HR,42.6481,18.0922,83.84,47,0,6.91,clear sky,2022-07-17 17:53:54
303,Rio Cuarto,AR,-33.1307,-64.3499,64.47,26,0,24.16,clear sky,2022-07-17 17:57:16
304,Koumac,NC,-20.5667,164.2833,68.2,79,32,3.11,scattered clouds,2022-07-17 17:57:16
305,Presidente Epitacio,BR,-21.7633,-52.1156,78.85,43,100,7.49,overcast clouds,2022-07-17 17:57:17
306,Nkhata Bay,MW,-11.6066,34.2907,66.76,71,11,4.18,few clouds,2022-07-17 17:57:17
307,Creel,MX,27.75,-107.6333,74.08,40,89,8.97,overcast clouds,2022-07-17 17:57:17
308,Santo Domingo,DO,18.5001,-69.9886,91.08,64,40,11.5,scattered clouds,2022-07-17 17:57:18
309,Vostok,RU,46.4856,135.8833,55.27,93,88,2.3,overcast clouds,2022-07-17 17:57:18
310,Yhu,PY,-25.05,-55.9167,61.38,46,4,4.47,clear sky,2022-07-17 17:57:18
311,Pyinmana,MM,19.7333,96.2167,76.75,94,98,5.48,overcast clouds,2022-07-17 17:57:19
312,Chadiza,ZM,-14.0678,32.4392,54.5,72,57,4.38,broken clouds,2022-07-17 17:57:19
313,Broken Hill,AU,-31.95,141.4333,42.31,91,7,7.25,clear sky,2022-07-17 17:57:19
314,Erice,IT,38.037,12.5865,81.36,63,0,9.53,clear sky,2022-07-17 17:57:20
315,Flinders,AU,-34.5833,150.8552,53.26,70,43,5.99,scattered clouds,2022-07-17 17:57:20
316,Thompson,CA,55.7435,-97.8558,77.16,61,40,4.61,scattered clouds,2022-07-17 17:52:32
317,San Ferdinando Di Puglia,IT,41.3026,16.0705,82.26,43,60,2.44,broken clouds,2022-07-17 17:55:21
318,Latung,PH,5.5,120.8833,82.31,73,100,4.74,moderate rain,2022-07-17 17:57:21
319,Cairns,AU,-16.9167,145.7667,67.95,85,100,6.91,overcast clouds,2022-07-17 17:57:21
320,Chapais,CA,49.7834,-74.8492,74.98,31,79,8.03,broken clouds,2022-07-17 17:57:21
321,Pangnirtung,CA,66.1451,-65.7125,44.6,81,40,14.97,scattered clouds,2022-07-17 17:57:22
322,Gobabis,NA,-22.45,18.9667,54.48,37,0,11.05,clear sky,2022-07-17 17:57:22
323,Teya,RU,60.3778,92.6267,50.13,92,83,3.29,broken clouds,2022-07-17 17:57:22
324,Katobu,ID,-4.9408,122.5276,73.49,92,90,4.21,overcast clouds,2022-07-17 17:57:23
325,Taseyevo,RU,57.2169,94.8978,61.81,66,82,7.65,broken clouds,2022-07-17 17:57:23
326,San Quintin,MX,30.4833,-115.95,74.46,67,17,8.68,few clouds,2022-07-17 17:57:23
327,Guangyuan,CN,32.442,105.823,74.57,65,100,5.3,overcast clouds,2022-07-17 17:57:24
328,Bousse,BF,12.6606,-1.8922,80.55,64,82,5.14,broken clouds,2022-07-17 17:57:24
329,Tibati,CM,6.4667,12.6333,67.77,96,99,4.38,overcast clouds,2022-07-17 17:57:25
330,Krasnovishersk,RU,60.4078,57.082,62.13,75,63,2.89,broken clouds,2022-07-17 17:57:25
331,Kruisfontein,ZA,-34.0033,24.7314,74.88,27,1,9.75,clear sky,2022-07-17 17:55:51
332,Ormara,PK,25.2088,64.6357,84.9,85,97,15.88,heavy intensity rain,2022-07-17 17:57:25
333,Malanje,AO,-9.5402,16.341,73.06,30,57,3.11,broken clouds,2022-07-17 17:57:26
334,Arkansas City,US,37.062,-97.0384,99.52,35,97,10.58,overcast clouds,2022-07-17 17:54:13
335,Aosta,IT,45.7667,7.4167,77.94,46,20,16.11,few clouds,2022-07-17 17:57:26
336,Vikulovo,RU,56.8167,70.6107,58.46,74,49,5.17,scattered clouds,2022-07-17 17:57:27
337,Ayan,RU,56.45,138.1667,57.38,93,98,10.4,overcast clouds,2022-07-17 17:57:27
338,Trinidad,BO,-14.8333,-64.9,78.73,48,43,7.23,scattered clouds,2022-07-17 17:57:27
339,Road Town,VG,18.4167,-64.6167,87.84,66,40,16.11,scattered clouds,2022-07-17 17:55:29
340,Ladario,BR,-19.0047,-57.6017,64.69,55,0,10.36,clear sky,2022-07-17 17:57:28
341,Mount Isa,AU,-20.7333,139.5,47.97,81,3,0.0,clear sky,2022-07-17 17:57:28
342,Alliance,US,40.9153,-81.1059,74.28,93,100,1.95,moderate rain,2022-07-17 17:57:29
343,Goderich,CA,43.7501,-81.7165,73.72,73,100,8.05,overcast clouds,2022-07-17 17:57:29
344,Songjianghe,CN,42.1859,127.479,57.52,99,56,4.27,broken clouds,2022-07-17 17:57:29
345,Frederikshavn,DK,57.4407,10.5366,62.62,76,100,19.93,overcast clouds,2022-07-17 17:55:04
346,Valparaiso,CL,-33.0393,-71.6273,58.64,58,0,10.36,clear sky,2022-07-17 17:57:30
347,Dingle,PH,10.9995,122.6711,75.09,94,100,1.95,overcast clouds,2022-07-17 17:57:30
348,Berlevag,NO,70.8578,29.0864,55.4,87,100,4.61,overcast clouds,2022-07-17 17:55:30
349,Tarauaca,BR,-8.1614,-70.7656,91.13,48,57,1.34,broken clouds,2022-07-17 17:57:31
350,Turukhansk,RU,65.8167,87.9833,56.01,65,71,13.85,broken clouds,2022-07-17 17:57:31
351,Quelimane,MZ,-17.8786,36.8883,64.85,95,41,4.7,light rain,2022-07-17 17:57:29
352,Jacqueville,CI,5.2052,-4.4146,76.55,81,85,14.52,overcast clouds,2022-07-17 17:57:31
353,Igarka,RU,67.4667,86.5833,52.79,72,71,7.87,broken clouds,2022-07-17 17:57:32
354,Waitati,NZ,-45.75,170.5667,52.95,69,100,9.1,overcast clouds,2022-07-17 17:57:32
355,Christchurch,NZ,-43.5333,172.6333,53.8,58,59,5.75,broken clouds,2022-07-17 17:57:32
356,Tyazhinskiy,RU,56.116,88.524,52.02,98,69,10.27,broken clouds,2022-07-17 17:57:33
357,Kemin,KG,42.7846,75.6892,71.4,23,0,4.72,clear sky,2022-07-17 17:57:33
358,Kupang,ID,-10.1667,123.5833,71.02,81,0,8.19,clear sky,2022-07-17 17:57:33
359,Riyadh,SA,24.6877,46.7219,100.54,11,89,6.4,overcast clouds,2022-07-17 17:53:26
360,Faya,SA,18.3851,42.4509,75.31,39,72,5.95,broken clouds,2022-07-17 17:57:34
361,Daru,PG,-9.0763,143.2092,75.85,89,79,10.74,broken clouds,2022-07-17 17:57:34
362,Gubskaya,RU,44.3164,40.6358,70.75,74,55,3.38,broken clouds,2022-07-17 17:57:34
363,Ternate,ID,0.8,127.4,79.12,82,100,5.77,moderate rain,2022-07-17 17:57:35
364,Sekoma,BW,-24.4,23.8833,58.57,42,0,7.61,clear sky,2022-07-17 17:57:35
365,Ocampo,MX,21.65,-101.5,73.81,39,60,9.24,broken clouds,2022-07-17 17:57:35
366,Vardo,NO,70.3705,31.1107,57.18,82,0,5.75,clear sky,2022-07-17 17:57:36
367,Coihaique,CL,-45.5752,-72.0662,42.75,61,75,4.61,broken clouds,2022-07-17 17:55:43
368,Ca Mau,VN,9.1769,105.15,78.17,90,74,4.03,broken clouds,2022-07-17 17:57:36
369,Mahon,ES,39.8885,4.2658,88.36,51,0,5.75,clear sky,2022-07-17 17:57:37
370,Topolobampo,MX,25.6,-109.05,90.23,56,27,12.01,scattered clouds,2022-07-17 17:57:37
371,Mahina,PF,-17.5065,-149.489,71.37,83,20,3.44,light rain,2022-07-17 17:57:37
372,Fare,PF,-16.7,-151.0167,76.44,70,78,17.85,light rain,2022-07-17 17:55:07
373,Pisco,PE,-13.7,-76.2167,64.02,72,3,9.22,haze,2022-07-17 17:57:10
374,Nizwa,OM,22.9333,57.5333,87.48,57,100,2.57,overcast clouds,2022-07-17 17:57:38
375,Ust-Koksa,RU,50.2696,85.6108,56.91,96,88,2.59,overcast clouds,2022-07-17 17:57:38
376,Aswan,EG,24.0934,32.907,101.5,10,0,12.66,clear sky,2022-07-17 17:57:39
377,North Bend,US,43.4065,-124.2243,73.24,88,0,1.99,clear sky,2022-07-17 17:57:39
378,Vao,NC,-22.6667,167.4833,70.32,74,93,18.77,overcast clouds,2022-07-17 17:57:39
379,Nome,US,64.5011,-165.4064,55.17,67,45,7.76,scattered clouds,2022-07-17 17:57:40
380,Port Lincoln,AU,-34.7333,135.8667,53.73,53,99,8.97,overcast clouds,2022-07-17 17:57:40
381,Urucurituba,BR,-2.6833,-57.6667,95.29,37,43,5.3,scattered clouds,2022-07-17 17:57:41
382,Jyvaskyla,FI,62.2415,25.7209,58.12,78,40,5.75,scattered clouds,2022-07-17 17:57:41
383,Virden,US,39.5009,-89.7679,73.67,94,100,5.3,overcast clouds,2022-07-17 17:57:41
384,Manta,EC,-0.95,-80.7333,76.78,78,75,11.5,broken clouds,2022-07-17 17:57:42
385,Kieta,PG,-6.2167,155.6333,78.44,84,41,5.26,scattered clouds,2022-07-17 17:57:42
386,Nola,IT,40.922,14.5329,89.37,69,16,2.84,few clouds,2022-07-17 17:57:42
387,Mocajuba,BR,-2.5842,-49.5072,96.28,32,86,4.12,overcast clouds,2022-07-17 17:57:43
388,Acarau,BR,-2.8856,-40.12,84.42,66,51,16.84,broken clouds,2022-07-17 17:55:21
389,Cristalina,BR,-16.7686,-47.6136,79.21,24,44,9.08,scattered clouds,2022-07-17 17:57:43
390,Jumla,NP,29.2747,82.1838,63.05,97,62,1.14,broken clouds,2022-07-17 17:57:44
391,Tres Palos,MX,18.1833,-101.6167,83.43,69,98,1.48,overcast clouds,2022-07-17 17:57:44
392,Bull Savanna,JM,17.8868,-77.5902,87.13,56,4,20.54,clear sky,2022-07-17 17:57:44
393,Bom Jesus,BR,-9.0744,-44.3586,94.89,18,9,9.1,clear sky,2022-07-17 17:57:45
394,Virginia Beach,US,36.8529,-75.978,93.02,62,40,11.5,scattered clouds,2022-07-17 17:52:49
395,Lethem,GY,3.3803,-59.7968,87.58,63,57,2.24,broken clouds,2022-07-17 17:57:45
396,Prince Rupert,CA,54.3161,-130.3201,55.49,88,40,3.44,scattered clouds,2022-07-17 17:57:45
397,Hearst,CA,49.6835,-83.6665,82.65,30,23,6.69,few clouds,2022-07-17 17:57:46
398,Carnarvon,AU,-24.8667,113.6333,67.15,79,23,11.54,few clouds,2022-07-17 17:57:46
399,Saint-Denis,FR,48.9167,2.3333,90.36,23,0,8.05,clear sky,2022-07-17 17:57:46
400,Wilmington,US,34.2257,-77.9447,88.9,68,1,9.22,clear sky,2022-07-17 17:52:55
401,Santa Fe,AR,-31.6333,-60.7,60.03,44,0,8.99,clear sky,2022-07-17 17:57:47
402,Murgab,TM,37.4966,61.9714,89.47,23,0,9.22,clear sky,2022-07-17 17:57:47
403,Samaniego,CO,1.3385,-77.5957,67.71,64,34,1.01,light rain,2022-07-17 17:57:48
404,Buala,SB,-8.145,159.5921,79.0,82,68,8.12,broken clouds,2022-07-17 17:52:59
405,Zamania,IN,25.4333,83.5667,92.98,49,67,13.98,broken clouds,2022-07-17 17:57:48
406,Alta Floresta,BR,-9.8756,-56.0861,98.42,23,40,12.66,scattered clouds,2022-07-17 17:55:33
407,Nurota,UZ,40.5614,65.6886,89.37,14,0,15.68,clear sky,2022-07-17 17:57:49
408,Watsa,CD,3.0372,29.5355,65.66,98,57,5.66,moderate rain,2022-07-17 17:57:49
409,Ucluelet,CA,48.9329,-125.5528,61.11,89,70,1.01,broken clouds,2022-07-17 17:54:52
410,Belize,BZ,17.25,-88.75,88.12,40,90,6.29,overcast clouds,2022-07-17 17:56:55
411,Meadow Lake,US,34.8014,-106.5436,93.85,24,11,5.37,few clouds,2022-07-17 17:57:50
412,Mardin,TR,37.3131,40.7436,84.69,15,0,2.75,clear sky,2022-07-17 17:57:50
413,Holoby,UA,51.0865,25.0077,63.05,69,62,9.28,broken clouds,2022-07-17 17:57:50
414,General Pico,AR,-35.6566,-63.7568,62.51,25,14,18.7,few clouds,2022-07-17 17:56:31
415,Labuhan,ID,-6.8844,112.2051,77.34,86,100,12.28,overcast clouds,2022-07-17 17:53:03
416,Paamiut,GL,61.994,-49.6678,42.08,90,100,7.16,overcast clouds,2022-07-17 17:53:51
417,Vanino,RU,49.0869,140.2543,55.09,98,100,5.1,light rain,2022-07-17 17:57:51
418,Sargodha,PK,32.0836,72.6711,86.81,56,58,2.98,broken clouds,2022-07-17 17:57:51
419,Anadyr,RU,64.75,177.4833,45.1,56,0,24.61,clear sky,2022-07-17 17:57:52
420,Nelson Bay,AU,-32.7167,152.15,57.0,81,0,5.99,clear sky,2022-07-17 17:57:52
421,Bridlington,GB,54.0831,-0.1919,86.9,56,98,9.95,overcast clouds,2022-07-17 17:56:30
422,Barcelona,ES,41.3888,2.159,95.14,56,0,6.91,clear sky,2022-07-17 17:57:52
423,Muscle Shoals,US,34.7448,-87.6675,93.65,53,80,5.01,broken clouds,2022-07-17 17:57:53
424,Acapulco,MX,16.8634,-99.8901,86.36,62,94,5.93,overcast clouds,2022-07-17 17:57:06
425,Krasnoborsk,RU,61.5598,45.934,60.96,78,94,3.42,overcast clouds,2022-07-17 17:57:53
426,Bemidji,US,47.4736,-94.8803,86.05,64,40,9.22,scattered clouds,2022-07-17 17:57:24
427,Havre-Saint-Pierre,CA,50.2334,-63.5986,68.36,68,0,17.27,clear sky,2022-07-17 17:57:54
428,Halifax,CA,44.6453,-63.5724,76.89,59,87,5.99,overcast clouds,2022-07-17 17:54:34
429,Okhotsk,RU,59.3833,143.3,52.95,97,19,1.25,few clouds,2022-07-17 17:55:17
430,Challapata,BO,-18.9,-66.7667,49.78,21,54,8.63,broken clouds,2022-07-17 17:57:54
431,Kazanskoye,RU,55.6448,69.235,62.22,86,100,4.59,overcast clouds,2022-07-17 17:57:55
432,Samarai,PG,-10.6167,150.6667,78.84,84,33,8.32,light rain,2022-07-17 17:57:55
433,Yanam,IN,16.7333,82.2167,76.84,93,100,4.99,overcast clouds,2022-07-17 17:57:55
434,Sioux Lookout,CA,50.1001,-91.917,82.47,51,40,11.5,scattered clouds,2022-07-17 17:57:56
435,Katima Mulilo,NA,-17.5,24.2667,58.89,36,0,6.06,clear sky,2022-07-17 17:57:56
436,Safford,US,32.834,-109.7076,96.12,24,0,4.09,clear sky,2022-07-17 17:57:56
437,Ziro,IN,27.6333,93.8333,61.88,98,76,0.38,broken clouds,2022-07-17 17:57:57
438,Hamilton,US,39.1834,-84.5333,75.76,93,100,8.05,light rain,2022-07-17 17:55:26
439,Kuusamo,FI,65.9667,29.1833,60.84,72,75,9.22,broken clouds,2022-07-17 17:57:57
440,Jingdezhen,CN,29.2947,117.2079,77.11,92,100,2.17,overcast clouds,2022-07-17 17:57:57
441,Udala,ES,43.0778,-2.5125,94.69,43,15,2.51,few clouds,2022-07-17 17:57:58
442,Zhangjiakou,CN,40.81,114.8794,69.94,49,30,4.81,scattered clouds,2022-07-17 17:57:58
443,Ryotsu,JP,38.0833,138.4333,73.22,90,46,5.44,scattered clouds,2022-07-17 17:57:58
444,Ouadda,CF,8.0777,22.4007,68.61,96,100,3.85,overcast clouds,2022-07-17 17:57:59
445,Nhulunbuy,AU,-12.2333,136.7667,70.41,94,40,6.91,scattered clouds,2022-07-17 17:55:15
446,Porto Belo,BR,-27.1578,-48.5531,70.68,65,100,12.19,overcast clouds,2022-07-17 17:57:59
447,Yulara,AU,-25.2406,130.9889,50.05,26,19,9.62,few clouds,2022-07-17 17:53:58
448,Talaya,RU,61.3833,152.75,61.2,96,85,5.97,overcast clouds,2022-07-17 17:58:00
449,Adrar,MR,20.5022,-10.0711,110.43,7,9,12.06,clear sky,2022-07-17 17:58:00
450,Kondinskoye,RU,59.6481,67.41,61.03,62,97,3.58,overcast clouds,2022-07-17 17:58:00
451,Khombole,SN,14.7667,-16.7,85.01,45,70,13.87,broken clouds,2022-07-17 17:58:01
452,Mountain Home,US,43.133,-115.6912,92.28,16,91,5.55,overcast clouds,2022-07-17 17:58:01
453,Mweka,CD,-4.85,21.5667,81.14,39,90,0.58,overcast clouds,2022-07-17 17:58:02
454,Kavaratti,IN,10.5669,72.642,82.36,76,100,17.85,overcast clouds,2022-07-17 17:58:02
455,Umba,RU,66.6871,34.3429,56.3,80,25,8.25,light rain,2022-07-17 17:58:02
456,Klamath Falls,US,42.2249,-121.7817,80.87,42,0,4.0,clear sky,2022-07-17 17:53:43
457,Korostyshiv,UA,50.3172,29.0563,54.59,87,55,10.58,broken clouds,2022-07-17 17:58:03
458,Windhoek,NA,-22.5594,17.0832,62.8,27,2,3.44,clear sky,2022-07-17 17:58:03
459,Leczyca,PL,52.0596,19.1997,70.09,51,37,7.18,scattered clouds,2022-07-17 17:58:03
460,West Wendover,US,40.7391,-114.0733,93.11,17,22,5.17,few clouds,2022-07-17 17:58:04
461,Bealanana,MG,-14.55,48.7333,54.27,95,33,5.01,scattered clouds,2022-07-17 17:58:04
462,Puerto Narino,CO,-3.7703,-70.3831,85.1,75,42,4.54,scattered clouds,2022-07-17 17:58:04
463,Lasa,IT,46.6166,10.7002,75.29,68,19,0.67,few clouds,2022-07-17 17:58:05
464,Ferme-Neuve,CA,46.7001,-75.4493,82.22,41,63,5.53,broken clouds,2022-07-17 17:58:05
465,Mahanoro,MG,-19.9,48.8,67.62,84,57,6.85,moderate rain,2022-07-17 17:58:06
466,Paraisopolis,BR,-22.5542,-45.78,87.04,39,73,2.71,broken clouds,2022-07-17 17:58:06
467,Vyazma,RU,55.2104,34.2951,58.6,71,59,1.14,broken clouds,2022-07-17 17:58:06
468,Fort Nelson,CA,58.8053,-122.7002,67.59,56,75,3.44,broken clouds,2022-07-17 17:58:07
469,Qasigiannguit,GL,68.8193,-51.1922,46.38,61,21,1.28,few clouds,2022-07-17 17:58:07
470,Tigre,AR,-34.426,-58.5796,59.27,48,0,13.8,clear sky,2022-07-17 17:58:07
471,Lorengau,PG,-2.0226,147.2712,81.5,80,90,9.71,moderate rain,2022-07-17 17:58:08
472,Volchansk,RU,59.9378,60.081,59.09,95,60,1.59,broken clouds,2022-07-17 17:58:08
473,Bonavista,CA,48.6499,-53.1147,65.17,65,13,19.06,few clouds,2022-07-17 17:58:09
474,Saint-Pierre,RE,-21.3393,55.4781,69.91,72,40,14.97,scattered clouds,2022-07-17 17:58:09
475,Quime,BO,-16.9833,-67.2167,57.24,64,93,8.16,overcast clouds,2022-07-17 17:58:09
476,Lambari,BR,-21.9756,-45.3503,83.62,34,66,2.3,broken clouds,2022-07-17 17:58:10
477,Mbanza-Ngungu,CD,-5.25,14.8667,74.61,55,43,5.53,scattered clouds,2022-07-17 17:58:10
478,Dzaoudzi,YT,-12.7887,45.2699,71.49,88,100,5.75,overcast clouds,2022-07-17 17:58:10
479,San Cristobal,VE,7.7669,-72.225,80.78,58,78,7.31,broken clouds,2022-07-17 17:54:19
480,Vanimo,PG,-2.6741,141.3028,75.6,89,100,3.65,overcast clouds,2022-07-17 17:58:11
